uid,block,source_uid,policy,condition,comparison,tol_ms,f1,boundary_retention,token_ratio,token_delta,hz
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3408,duration_125,sham,20.0,0.8421052631578947,0.8888888888888888,1.1,1,4.450850972359204
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3408,duration_125,sham,40.0,0.8421052631578947,0.8888888888888888,1.1,1,4.450850972359204
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3409,duration_125,sham,20.0,0.9523809523809523,1.0,1.0909090909090908,1,4.855473788028222
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3409,duration_125,sham,40.0,0.9523809523809523,1.0,1.0909090909090908,1,4.855473788028222
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,intent_3408_last,duration_125,sham,20.0,0.8888888888888888,1.0,1.2307692307692308,3,6.4739650507042965
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,intent_3408_last,duration_125,sham,40.0,0.8888888888888888,1.0,1.2307692307692308,3,6.4739650507042965
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,speaker_count_3408_last,duration_125,sham,20.0,0.9230769230769231,1.0,1.1428571428571428,1,3.2369825253521483
ex02_default_00348__duration_125,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,speaker_count_3408_last,duration_125,sham,40.0,0.9230769230769231,1.0,1.1428571428571428,1,3.2369825253521483
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,asr_3408,pitch_flat,sham,20.0,0.926829268292683,0.9047619047619048,0.9545454545454546,-1,10.621483214263135
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,asr_3408,pitch_flat,sham,40.0,0.926829268292683,0.9047619047619048,0.9545454545454546,-1,10.621483214263135
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3407,pitch_flat,sham,20.0,0.9565217391304348,1.0,1.0833333333333333,1,6.575203894543845
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3407,pitch_flat,sham,40.0,0.9565217391304348,1.0,1.0833333333333333,1,6.575203894543845
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3408,pitch_flat,sham,20.0,0.8888888888888888,0.8888888888888888,1.0,0,5.057849149649112
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3408,pitch_flat,sham,40.0,1.0,1.0,1.0,0,5.057849149649112
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3409,pitch_flat,sham,20.0,0.9090909090909091,1.0,1.1818181818181819,2,6.575203894543845
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3409,pitch_flat,sham,40.0,0.9090909090909091,1.0,1.1818181818181819,2,6.575203894543845
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,intent_3408_last,pitch_flat,sham,20.0,0.8333333333333334,0.8333333333333334,1.0,0,6.575203894543845
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,intent_3408_last,pitch_flat,sham,40.0,0.9166666666666666,0.9166666666666666,1.0,0,6.575203894543845
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,speaker_count_3408_last,pitch_flat,sham,20.0,0.9230769230769231,1.0,1.1428571428571428,1,4.0462793197192894
ex02_default_00348__pitch_flat,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,speaker_count_3408_last,pitch_flat,sham,40.0,0.9230769230769231,1.0,1.1428571428571428,1,4.0462793197192894
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,asr_3408,envelope_compress,original,20.0,1.0,1.0,1.0,0,10.621483214263135
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,asr_3408,envelope_compress,original,40.0,1.0,1.0,1.0,0,10.621483214263135
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3407,envelope_compress,original,20.0,1.0,1.0,1.0,0,5.563634064614023
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3407,envelope_compress,original,40.0,1.0,1.0,1.0,0,5.563634064614023
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3408,envelope_compress,original,20.0,1.0,1.0,1.0,0,5.057849149649112
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3408,envelope_compress,original,40.0,1.0,1.0,1.0,0,5.057849149649112
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3409,envelope_compress,original,20.0,1.0,1.0,1.0,0,5.563634064614023
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,emotion_3409,envelope_compress,original,40.0,1.0,1.0,1.0,0,5.563634064614023
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,intent_3408_last,envelope_compress,original,20.0,0.96,1.0,1.0769230769230769,1,7.0809888095087565
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,intent_3408_last,envelope_compress,original,40.0,0.96,1.0,1.0769230769230769,1,7.0809888095087565
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,speaker_count_3408_last,envelope_compress,original,20.0,1.0,1.0,1.0,0,3.5404944047543783
ex02_default_00348__envelope_compress,ex02::WHO'S MORE MISERABLE THAN HER,ex02_default_00348,speaker_count_3408_last,envelope_compress,original,40.0,1.0,1.0,1.0,0,3.5404944047543783
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,original,original,20.0,1.0,1.0,1.0,0,12.550044938311954
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,original,original,40.0,1.0,1.0,1.0,0,12.550044938311954
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,original,original,20.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,original,original,40.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,original,original,20.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,original,original,40.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,original,original,20.0,1.0,1.0,1.0,0,6.275022469155977
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,original,original,40.0,1.0,1.0,1.0,0,6.275022469155977
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,original,original,20.0,1.0,1.0,1.0,0,8.105237355993136
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,original,original,40.0,1.0,1.0,1.0,0,8.105237355993136
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,original,original,20.0,1.0,1.0,1.0,0,3.9218890432224853
ex02_default_00355__original,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,original,original,40.0,1.0,1.0,1.0,0,3.9218890432224853
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,sham,original,20.0,0.989247311827957,0.9787234042553191,0.9791666666666666,-1,12.288585668763789
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,sham,original,40.0,0.989247311827957,0.9787234042553191,0.9791666666666666,-1,12.288585668763789
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,sham,original,20.0,0.9642857142857143,0.9642857142857143,1.0,0,7.582318816896805
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,sham,original,40.0,0.9642857142857143,0.9642857142857143,1.0,0,7.582318816896805
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,sham,original,20.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,sham,original,40.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,sham,original,20.0,0.9565217391304348,0.9565217391304348,1.0,0,6.275022469155977
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,sham,original,40.0,0.9565217391304348,0.9565217391304348,1.0,0,6.275022469155977
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,sham,original,20.0,0.9354838709677419,0.9666666666666667,1.064516129032258,2,8.628155895089469
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,sham,original,40.0,0.967741935483871,1.0,1.064516129032258,2,8.628155895089469
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,sham,original,20.0,0.9655172413793104,1.0,1.0666666666666667,1,4.183348312770651
ex02_default_00355__sham,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,sham,original,40.0,0.9655172413793104,1.0,1.0666666666666667,1,4.183348312770651
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,pitch_down3,sham,20.0,1.0,1.0,1.0,0,12.288585668763789
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,pitch_down3,sham,40.0,1.0,1.0,1.0,0,12.288585668763789
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,pitch_down3,sham,20.0,0.9473684210526315,0.9642857142857143,1.0344827586206897,1,7.843778086444971
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,pitch_down3,sham,40.0,0.9473684210526315,0.9642857142857143,1.0344827586206897,1,7.843778086444971
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,pitch_down3,sham,20.0,0.9818181818181818,0.9642857142857143,0.9655172413793104,-1,7.32085954734864
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,pitch_down3,sham,40.0,0.9818181818181818,0.9642857142857143,0.9655172413793104,-1,7.32085954734864
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,pitch_down3,sham,20.0,0.9565217391304348,0.9565217391304348,1.0,0,6.275022469155977
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,pitch_down3,sham,40.0,0.9565217391304348,0.9565217391304348,1.0,0,6.275022469155977
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,pitch_down3,sham,20.0,0.9841269841269841,0.96875,0.9696969696969697,-1,8.366696625541302
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,pitch_down3,sham,40.0,0.9841269841269841,0.96875,0.9696969696969697,-1,8.366696625541302
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,pitch_down3,sham,20.0,0.9333333333333333,0.9333333333333333,1.0,0,4.183348312770651
ex02_default_00355__pitch_down3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,pitch_down3,sham,40.0,0.9333333333333333,0.9333333333333333,1.0,0,4.183348312770651
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,pitch_up3,sham,20.0,0.989247311827957,1.0,1.0212765957446808,1,12.550044938311954
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,pitch_up3,sham,40.0,0.989247311827957,1.0,1.0212765957446808,1,12.550044938311954
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,pitch_up3,sham,20.0,0.9642857142857143,0.9642857142857143,1.0,0,7.582318816896805
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,pitch_up3,sham,40.0,0.9642857142857143,0.9642857142857143,1.0,0,7.582318816896805
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,pitch_up3,sham,20.0,0.9454545454545454,0.9285714285714286,0.9655172413793104,-1,7.32085954734864
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,pitch_up3,sham,40.0,0.9454545454545454,0.9285714285714286,0.9655172413793104,-1,7.32085954734864
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,pitch_up3,sham,20.0,0.8936170212765957,0.9130434782608695,1.0416666666666667,1,6.5364817387041425
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,pitch_up3,sham,40.0,0.9361702127659575,0.9565217391304348,1.0416666666666667,1,6.5364817387041425
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,pitch_up3,sham,20.0,0.96875,0.96875,1.0,0,8.628155895089469
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,pitch_up3,sham,40.0,0.96875,0.96875,1.0,0,8.628155895089469
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,pitch_up3,sham,20.0,0.9333333333333333,0.9333333333333333,1.0,0,4.183348312770651
ex02_default_00355__pitch_up3,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,pitch_up3,sham,40.0,0.9333333333333333,0.9333333333333333,1.0,0,4.183348312770651
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,duration_080,sham,20.0,0.8764044943820225,0.8478260869565217,0.9361702127659575,-3,14.380259825149112
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,duration_080,sham,40.0,0.9662921348314607,0.9347826086956522,0.9361702127659575,-3,14.380259825149112
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,duration_080,sham,20.0,0.7692307692307693,0.7142857142857143,0.8620689655172413,-4,8.170602173380178
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,duration_080,sham,40.0,0.8846153846153846,0.8214285714285714,0.8620689655172413,-4,8.170602173380178
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,duration_080,sham,20.0,0.7924528301886793,0.75,0.896551724137931,-3,8.497426260315384
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,duration_080,sham,40.0,0.9056603773584906,0.8571428571428571,0.896551724137931,-3,8.497426260315384
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,duration_080,sham,20.0,0.6818181818181818,0.6521739130434783,0.9166666666666666,-2,7.190129912574556
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,duration_080,sham,40.0,0.8181818181818182,0.782608695652174,0.9166666666666666,-2,7.190129912574556
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,duration_080,sham,20.0,0.8620689655172413,0.78125,0.8181818181818182,-6,8.824250347250592
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,duration_080,sham,40.0,0.896551724137931,0.8125,0.8181818181818182,-6,8.824250347250592
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,duration_080,sham,20.0,0.9285714285714286,0.8666666666666667,0.875,-2,4.5755372170929
ex02_default_00355__duration_080,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,duration_080,sham,40.0,0.9285714285714286,0.8666666666666667,0.875,-2,4.5755372170929
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,duration_125,sham,20.0,0.92,1.0,1.1702127659574468,8,11.504170261719873
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,duration_125,sham,40.0,0.92,1.0,1.1702127659574468,8,11.504170261719873
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,duration_125,sham,20.0,0.9152542372881356,0.9642857142857143,1.103448275862069,3,6.693335425000654
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,duration_125,sham,40.0,0.9152542372881356,0.9642857142857143,1.103448275862069,3,6.693335425000654
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,duration_125,sham,20.0,0.8666666666666667,0.9285714285714286,1.1379310344827587,4,6.9025021570319245
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,duration_125,sham,40.0,0.9,0.9642857142857143,1.1379310344827587,4,6.9025021570319245
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,duration_125,sham,20.0,0.7058823529411765,0.782608695652174,1.2083333333333333,5,6.065835228906843
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,duration_125,sham,40.0,0.8627450980392157,0.9565217391304348,1.2083333333333333,5,6.065835228906843
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,duration_125,sham,20.0,0.9090909090909091,0.9375,1.0606060606060606,2,7.3208356210944645
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,duration_125,sham,40.0,0.9696969696969697,1.0,1.0606060606060606,2,7.3208356210944645
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,duration_125,sham,20.0,0.967741935483871,1.0,1.0625,1,3.5558344445315972
ex02_default_00355__duration_125,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,duration_125,sham,40.0,0.967741935483871,1.0,1.0625,1,3.5558344445315972
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,pitch_flat,sham,20.0,0.989247311827957,1.0,1.0212765957446808,1,12.550044938311954
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,pitch_flat,sham,40.0,0.989247311827957,1.0,1.0212765957446808,1,12.550044938311954
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,pitch_flat,sham,20.0,0.9818181818181818,0.9642857142857143,0.9655172413793104,-1,7.32085954734864
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,pitch_flat,sham,40.0,0.9818181818181818,0.9642857142857143,0.9655172413793104,-1,7.32085954734864
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,pitch_flat,sham,20.0,0.9629629629629629,0.9285714285714286,0.9310344827586207,-2,7.059400277800474
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,pitch_flat,sham,40.0,0.9629629629629629,0.9285714285714286,0.9310344827586207,-2,7.059400277800474
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,pitch_flat,sham,20.0,0.8444444444444444,0.8260869565217391,0.9583333333333334,-1,6.013563199607811
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3409,pitch_flat,sham,40.0,0.8888888888888888,0.8695652173913043,0.9583333333333334,-1,6.013563199607811
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,pitch_flat,sham,20.0,0.96875,0.96875,1.0,0,8.628155895089469
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,intent_3408_last,pitch_flat,sham,40.0,0.96875,0.96875,1.0,0,8.628155895089469
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,pitch_flat,sham,20.0,0.967741935483871,1.0,1.0625,1,4.444807582318817
ex02_default_00355__pitch_flat,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,speaker_count_3408_last,pitch_flat,sham,40.0,0.967741935483871,1.0,1.0625,1,4.444807582318817
ex02_default_00355__envelope_compress,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,envelope_compress,original,20.0,0.989247311827957,0.9787234042553191,0.9791666666666666,-1,12.288585668763789
ex02_default_00355__envelope_compress,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,asr_3408,envelope_compress,original,40.0,0.989247311827957,0.9787234042553191,0.9791666666666666,-1,12.288585668763789
ex02_default_00355__envelope_compress,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,envelope_compress,original,20.0,0.9824561403508771,1.0,1.0344827586206897,1,7.843778086444971
ex02_default_00355__envelope_compress,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3407,envelope_compress,original,40.0,0.9824561403508771,1.0,1.0344827586206897,1,7.843778086444971
ex02_default_00355__envelope_compress,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,envelope_compress,original,20.0,1.0,1.0,1.0,0,7.582318816896805
ex02_default_00355__envelope_compress,ex02::GIVEN THE CIRCUMSTANCES ISN'T THIS A LITTLE UNORTHODOX,ex02_default_00355,emotion_3408,envelope_compress,original,40.0,1.0,1.0,1.0,0,7.582318816896805
